VIDEO_ID	VIDEO_NAME	SENTENCE_ID	SENTENCE_NAME	START_REALIGNED	END_REALIGNED	SENTENCE
0t4O9jMywAo	0t4O9jMywAo-11-rgb_front	0t4O9jMywAo_3	0t4O9jMywAo_3-11-rgb_front	18.99	24.27	This shows what stars are up at what time of night.
0t4O9jMywAo	0t4O9jMywAo-11-rgb_front	0t4O9jMywAo_4	0t4O9jMywAo_4-11-rgb_front	24.59	25.78	It's very simple to use.
0t4O9jMywAo	0t4O9jMywAo-11-rgb_front	0t4O9jMywAo_5	0t4O9jMywAo_5-11-rgb_front	25.94	29.7	You find your date on the outside.
0t4O9jMywAo	0t4O9jMywAo-11-rgb_front	0t4O9jMywAo_6	0t4O9jMywAo_6-11-rgb_front	30.82	32.35	This ring goes to set for what time it is.
0t4O9jMywAo	0t4O9jMywAo-11-rgb_front	0t4O9jMywAo_7	0t4O9jMywAo_7-11-rgb_front	32.75	43.49	Put the time on the date and you have a complete picture of what's up in the night sky at that time.
0t4O9jMywAo	0t4O9jMywAo-11-rgb_front	0t4O9jMywAo_8	0t4O9jMywAo_8-11-rgb_front	43.61	48.13	This one's for northern hemisphere, they're also made for people for the southern hemisphere.
0t4O9jMywAo	0t4O9jMywAo-11-rgb_front	0t4O9jMywAo_9	0t4O9jMywAo_9-11-rgb_front	48.23	51.21	Be sure and get the right one for your hemisphere.
0t7zBQHtvaM	0t7zBQHtvaM-5-rgb_front	0t7zBQHtvaM_0	0t7zBQHtvaM_0-5-rgb_front	0.26	13.96	Alright, now we've planted the lettuce, we've mulched it in, we've covered it, we've done all the things that we should do to make it easy and simple.
0t7zBQHtvaM	0t7zBQHtvaM-5-rgb_front	0t7zBQHtvaM_1	0t7zBQHtvaM_1-5-rgb_front	13.96	18.05	And now we're going to harvest some lettuce.
0t7zBQHtvaM	0t7zBQHtvaM-5-rgb_front	0t7zBQHtvaM_2	0t7zBQHtvaM_2-5-rgb_front	18.05	34.35	And I start with my bucket of water, because as you're harvesting lettuce, it's always good to let the lettuce soak in some good, clean water first, after you pick it.
0t7zBQHtvaM	0t7zBQHtvaM-5-rgb_front	0t7zBQHtvaM_3	0t7zBQHtvaM_3-5-rgb_front	36.49	41.14	And what we're going for is the small, young leaves here, very small.
0t7zBQHtvaM	0t7zBQHtvaM-5-rgb_front	0t7zBQHtvaM_4	0t7zBQHtvaM_4-5-rgb_front	41.15	55.53	We aren't really in to eating a big, mature lettuce; we want the lettuce when it's young, when it's full of the young nutrients.
0t7zBQHtvaM	0t7zBQHtvaM-5-rgb_front	0t7zBQHtvaM_5	0t7zBQHtvaM_5-5-rgb_front	55.53	80.27	That way, when we eat it, it will go in to us and create young, energized cells, instead of eating old lettuce, mature lettuce, which is at its end of its life, which we don't want to eat.
0t7zBQHtvaM	0t7zBQHtvaM-5-rgb_front	0t7zBQHtvaM_6	0t7zBQHtvaM_6-5-rgb_front	80.27	86.81	We want to eat the lettuces when they're in, at the beginning of their life.
0t7zBQHtvaM	0t7zBQHtvaM-5-rgb_front	0t7zBQHtvaM_7	0t7zBQHtvaM_7-5-rgb_front	86.81	89.8	That way it's nice and juicy, and sweet, and good.
0t7zBQHtvaM	0t7zBQHtvaM-5-rgb_front	0t7zBQHtvaM_8	0t7zBQHtvaM_8-5-rgb_front	89.8	94.45	We keep it in the bucket of water.
0t7zBQHtvaM	0t7zBQHtvaM-5-rgb_front	0t7zBQHtvaM_9	0t7zBQHtvaM_9-5-rgb_front	94.45	103.66	We keep it nice and moist from drying out while you're picking your lettuce.
0t94zPbIPTw	0t94zPbIPTw-8-rgb_front	0t94zPbIPTw_1	0t94zPbIPTw_1-8-rgb_front	8.72	10.62	So, with the roasting of the garlic what I like to do is just cook it for like ten minutes.
0t94zPbIPTw	0t94zPbIPTw-8-rgb_front	0t94zPbIPTw_10	0t94zPbIPTw_10-8-rgb_front	72.07	77.84	You got your roasted garlic and believe me this roasted garlic is gonna be wonderful, you're gonna love it.
0t94zPbIPTw	0t94zPbIPTw-8-rgb_front	0t94zPbIPTw_11	0t94zPbIPTw_11-8-rgb_front	77.86	79.44	And that's how it is.
0t94zPbIPTw	0t94zPbIPTw-8-rgb_front	0t94zPbIPTw_2	0t94zPbIPTw_2-8-rgb_front	10.65	19.91	I take it out and what I do then is I just get some tin foil and I actually wrap them up like a baked potato then.
0t94zPbIPTw	0t94zPbIPTw-8-rgb_front	0t94zPbIPTw_3	0t94zPbIPTw_3-8-rgb_front	21.16	25.89	The reason I like to cook them first in the oven, it opens up and releases the flavors of the garlic.
0t94zPbIPTw	0t94zPbIPTw-8-rgb_front	0t94zPbIPTw_4	0t94zPbIPTw_4-8-rgb_front	25.93	28.16	So, I'm gonna just add one like that.
0t94zPbIPTw	0t94zPbIPTw-8-rgb_front	0t94zPbIPTw_5	0t94zPbIPTw_5-8-rgb_front	28.31	33.24	Again, I'm gonna add a little bit more olive oil to it, just a little sprinkle of olive oil like this.
0t94zPbIPTw	0t94zPbIPTw-8-rgb_front	0t94zPbIPTw_6	0t94zPbIPTw_6-8-rgb_front	33.6	41.72	What you're gonna do is wrap it up like this, but you're gonna leave the top open just like that.
0t94zPbIPTw	0t94zPbIPTw-8-rgb_front	0t94zPbIPTw_7	0t94zPbIPTw_7-8-rgb_front	42.76	52.77	You're gonna put one there and you're gonna do all three of them and put them in your oven and leave them for about another 15 or 25 minutes depending.
0t94zPbIPTw	0t94zPbIPTw-8-rgb_front	0t94zPbIPTw_8	0t94zPbIPTw_8-8-rgb_front	56.33	71.48	Again, so here we're just gonna show you real quick.
0t94zPbIPTw	0t94zPbIPTw-8-rgb_front	0t94zPbIPTw_9	0t94zPbIPTw_9-8-rgb_front	56.33	70.9	Put it in here, gonna wrap it up, gonna add just a little more olive oil, real simple and put it here and what you're gonna do then is just open up your oven.
0tKYBKBXuv0	0tKYBKBXuv0-8-rgb_front	0tKYBKBXuv0_0	0tKYBKBXuv0_0-8-rgb_front	0.0	0.76	JOHN CARSTARPHEN: Hi.
0tKYBKBXuv0	0tKYBKBXuv0-8-rgb_front	0tKYBKBXuv0_2	0tKYBKBXuv0_2-8-rgb_front	4.04	13.03	Applying customized image maps to props and figures in Poser is a great way to change the look of things and to give your scenes a really unique flavor.
0tKYBKBXuv0	0tKYBKBXuv0-8-rgb_front	0tKYBKBXuv0_3	0tKYBKBXuv0_3-8-rgb_front	13.63	22.39	But making those texture maps can be kind of a challenge and when you go to setup a new texture, it helps to see all the geometry of the item that you're texturing.
0tKYBKBXuv0	0tKYBKBXuv0-8-rgb_front	0tKYBKBXuv0_4	0tKYBKBXuv0_4-8-rgb_front	22.89	32.69	So, to help with that, many content creators provide templates or seam guides to show where to put what part of the texture.
0tKYBKBXuv0	0tKYBKBXuv0-8-rgb_front	0tKYBKBXuv0_5	0tKYBKBXuv0_5-8-rgb_front	33.1	37.35	And here's an example of a typical seam guide.
0tKYBKBXuv0	0tKYBKBXuv0-8-rgb_front	0tKYBKBXuv0_6	0tKYBKBXuv0_6-8-rgb_front	37.35	40.66	Not all Poser items come with templates, though.
0tKYBKBXuv0	0tKYBKBXuv0-8-rgb_front	0tKYBKBXuv0_7	0tKYBKBXuv0_7-8-rgb_front	41.99	48.52	And using the original image maps as a guide, while it's better than nothing, can be really frustrating.
0tKYBKBXuv0	0tKYBKBXuv0-8-rgb_front	0tKYBKBXuv0_8	0tKYBKBXuv0_8-8-rgb_front	48.52	61.38	There is a utility that was developed to setup mapping data on polygonal structures to help in creating texture maps or image maps and it's called UVMapper.
0tKYBKBXuv0	0tKYBKBXuv0-8-rgb_front	0tKYBKBXuv0_9	0tKYBKBXuv0_9-8-rgb_front	61.4	64.14	It's a free program or a free version of it can be downloaded here.
0tZfBzet80M	0tZfBzet80M-5-rgb_front	0tZfBzet80M_0	0tZfBzet80M_0-5-rgb_front	0.75	9.19	Hi, I'm Les Whitley, I'd like to talk to you about, measuring your pulse using your hand, while training or running.
0tZfBzet80M	0tZfBzet80M-5-rgb_front	0tZfBzet80M_1	0tZfBzet80M_1-5-rgb_front	9.19	19.82	There are a lot of different ways to measure your pulse, through heart rate monitors or chest straps that you wear, or monitors you wear around your wrist.
0tZfBzet80M	0tZfBzet80M-5-rgb_front	0tZfBzet80M_10	0tZfBzet80M_10-5-rgb_front	136.68	148.6	Training utilizing heart rate, or your pulse rate, is a great way to measure your progress, the level of intensity, as well as how you're improving through your training.
0tZfBzet80M	0tZfBzet80M-5-rgb_front	0tZfBzet80M_2	0tZfBzet80M_2-5-rgb_front	19.82	30.89	If you don't have access to any of those training tools, simply using your hands to measure your pulse is an effective way to gage your training.
0tZfBzet80M	0tZfBzet80M-5-rgb_front	0tZfBzet80M_3	0tZfBzet80M_3-5-rgb_front	30.89	51.38	Using your two middle fingers on the radial side of your hand, it's where the thumb is located, slightly through the indentation, press those two fingers lightly, to begin to feel your pulse.
0tZfBzet80M	0tZfBzet80M-5-rgb_front	0tZfBzet80M_4	0tZfBzet80M_4-5-rgb_front	51.41	61.41	While running, you can actually palpate and feel your pulse a lot easier, because it's beating at a lot faster rate, but it's also beating more intensely, so you're more likely to feel that.
0tZfBzet80M	0tZfBzet80M-5-rgb_front	0tZfBzet80M_5	0tZfBzet80M_5-5-rgb_front	61.42	75.66	The other way, is feeling at the cardial artery in the neck, it's slightly below on either side of the windpipe, pressing gently.
0tZfBzet80M	0tZfBzet80M-5-rgb_front	0tZfBzet80M_6	0tZfBzet80M_6-5-rgb_front	75.67	92.29	Now, issues with this are pressing too hard, that may cause constricting or restriction of blood flow to the brain, especially while exercising, could compromise that blood flow to the point where you become light headed or even pass out.
0tZfBzet80M	0tZfBzet80M-5-rgb_front	0tZfBzet80M_7	0tZfBzet80M_7-5-rgb_front	92.3	98.28	So the radial pulse becomes a more popular way to check.
0tZfBzet80M	0tZfBzet80M-5-rgb_front	0tZfBzet80M_8	0tZfBzet80M_8-5-rgb_front	98.28	121.29	Ways to check the pulse, you can actually do it for 1 minute, which gives you your beats per minute, or you can do it for 10 seconds, multiply that by 6, which gives you the 60 second count, or you can do it for 6 seconds, multiply it by 10, which again, gets you that 60 second, or the beats per minute.
0tZfBzet80M	0tZfBzet80M-5-rgb_front	0tZfBzet80M_9	0tZfBzet80M_9-5-rgb_front	121.29	136.68	During a fast race, the less time that you have to spend taking your pulse, so utilizing the 6 second version, will actually minimize the time that it takes for you to get an accurate reading.
0t_nltnZdsg	0t_nltnZdsg-8-rgb_front	0t_nltnZdsg_1	0t_nltnZdsg_1-8-rgb_front	4.89	11.53	Now in this clip weâre going to talk about vitamins.
0t_nltnZdsg	0t_nltnZdsg-8-rgb_front	0t_nltnZdsg_2	0t_nltnZdsg_2-8-rgb_front	11.54	29.13	Studies have shown that although there are no real known causes of this particular syndrome some research is saying a certain deficiency in vitamins and minerals can actually produce add to higher chance of getting this syndrome.
0t_nltnZdsg	0t_nltnZdsg-8-rgb_front	0t_nltnZdsg_3	0t_nltnZdsg_3-8-rgb_front	29.6	38.78	So folic acid and folic acid and iron deficiency can put you at added risk of getting restless leg syndrome, so in your diet, even if you donât get restless leg syndrome.
0t_nltnZdsg	0t_nltnZdsg-8-rgb_front	0t_nltnZdsg_4	0t_nltnZdsg_4-8-rgb_front	46.4	54.2	Itâs good to make sure that you also get your daily recommended supplements or intake of vitamins and minerals.
0t_nltnZdsg	0t_nltnZdsg-8-rgb_front	0t_nltnZdsg_5	0t_nltnZdsg_5-8-rgb_front	54.2	63.15	So in the local drug store or super markets you can get ready, available as Iâve shown here a lot of these products.
0t_nltnZdsg	0t_nltnZdsg-8-rgb_front	0t_nltnZdsg_6	0t_nltnZdsg_6-8-rgb_front	63.17	95.81	Its readily available here we have a bottle of folic acid and you should also make sure that you get your recommended daily dose and that will also help to alleviate symptoms of restless leg syndrome, multi vitamins because a lot of these products have iron included into them but besides taking these supplements its recommended that you take it in from natural foods.
0t_nltnZdsg	0t_nltnZdsg-8-rgb_front	0t_nltnZdsg_7	0t_nltnZdsg_7-8-rgb_front	95.82	111.89	So make sure that you eat a lot of foods that contain iron like liver, you know the greens, the green vegetables, contain iron and folic as well.
0t_nltnZdsg	0t_nltnZdsg-8-rgb_front	0t_nltnZdsg_8	0t_nltnZdsg_8-8-rgb_front	113.32	121.51	So besides taking in supplements and taking it from the food and the way that you cook your food as well maintain that the benefits are in tact before you eat it.
0t_nltnZdsg	0t_nltnZdsg-8-rgb_front	0t_nltnZdsg_9	0t_nltnZdsg_9-8-rgb_front	121.5	132.17	So restless leg syndrome can be prevented or reduced instances by making sure you have the daily intake of the recommended daily vitamins and minerals.
0ta2ddEzBA0	0ta2ddEzBA0-8-rgb_front	0ta2ddEzBA0_0	0ta2ddEzBA0_0-8-rgb_front	0.67	7.67	O.k., so the next thing that we're going to do is called an in and out and I'm going to show the ladies their footwork.
0ta2ddEzBA0	0ta2ddEzBA0-8-rgb_front	0ta2ddEzBA0_1	0ta2ddEzBA0_1-8-rgb_front	8.26	12.45	Basically this is just a variation of the inside turn footwork that you learned before.
0ta2ddEzBA0	0ta2ddEzBA0-8-rgb_front	0ta2ddEzBA0_10	0ta2ddEzBA0_10-8-rgb_front	54.51	63.43	It goes, back, rock, change direction, and turn, six, seven, basic, one, two, three, five, six, seven.
0ta2ddEzBA0	0ta2ddEzBA0-8-rgb_front	0ta2ddEzBA0_2	0ta2ddEzBA0_2-8-rgb_front	13.18	15.18	So all we're going to do is change directions.
0ta2ddEzBA0	0ta2ddEzBA0-8-rgb_front	0ta2ddEzBA0_3	0ta2ddEzBA0_3-8-rgb_front	15.98	28.8	So instead of going, one, two, three and doing our inside turn this way, now we're going to go, one, two, change directions, and do the inside turn back the way we came, five, six seven, one two, three.
0ta2ddEzBA0	0ta2ddEzBA0-8-rgb_front	0ta2ddEzBA0_4	0ta2ddEzBA0_4-8-rgb_front	28.8	37.45	So we do our back, rock on one, two, instead of coming together on three, we're going to step out to the side putting all our weight on the right foot, sticking that hip out a little bit.
0ta2ddEzBA0	0ta2ddEzBA0-8-rgb_front	0ta2ddEzBA0_5	0ta2ddEzBA0_5-8-rgb_front	37.32	38.78	Kind of like you're standing at the bus stop.
0ta2ddEzBA0	0ta2ddEzBA0-8-rgb_front	0ta2ddEzBA0_6	0ta2ddEzBA0_6-8-rgb_front	38.9	39.21	Alright?
0ta2ddEzBA0	0ta2ddEzBA0-8-rgb_front	0ta2ddEzBA0_7	0ta2ddEzBA0_7-8-rgb_front	39.24	44.52	So this is three, now we're going to go back this way, exactly the same inside turn footwork.
0ta2ddEzBA0	0ta2ddEzBA0-8-rgb_front	0ta2ddEzBA0_8	0ta2ddEzBA0_8-8-rgb_front	44.61	52.59	So we're going to start with our left foot, turn left, right, left, and basic, back, rock, together, so you end up facing the same way that you started.
0ta2ddEzBA0	0ta2ddEzBA0-8-rgb_front	0ta2ddEzBA0_9	0ta2ddEzBA0_9-8-rgb_front	53.02	54.51	One more time all together.
0tbZoN0v4OE	0tbZoN0v4OE-8-rgb_front	0tbZoN0v4OE_0	0tbZoN0v4OE_0-8-rgb_front	0.51	5.91	Okay folks in this clip I'm going to teach you how to draw a Capuchin monkey.
0tbZoN0v4OE	0tbZoN0v4OE-8-rgb_front	0tbZoN0v4OE_1	0tbZoN0v4OE_1-8-rgb_front	6.05	17.65	I'm going to start right here and we're going to do what first of all I would describe as just the basic outer proportions and dimensions of the monkey itself.
0tbZoN0v4OE	0tbZoN0v4OE-8-rgb_front	0tbZoN0v4OE_10	0tbZoN0v4OE_10-8-rgb_front	73.25	75.66	And we'll get to those in a second along with the feet.
0tbZoN0v4OE	0tbZoN0v4OE-8-rgb_front	0tbZoN0v4OE_11	0tbZoN0v4OE_11-8-rgb_front	75.69	79.83	Now we're going to go back to the head right here, because that's going to be one of the more important parts.
0tbZoN0v4OE	0tbZoN0v4OE-8-rgb_front	0tbZoN0v4OE_12	0tbZoN0v4OE_12-8-rgb_front	79.83	83.26	Now the first thing that you're going to want to do is the eyes, I think.
0tbZoN0v4OE	0tbZoN0v4OE-8-rgb_front	0tbZoN0v4OE_13	0tbZoN0v4OE_13-8-rgb_front	83.77	96.73	And if you're drawing a cartoon, obviously you can do this a wide variety of ways, but I'll tell you one characteristic that this monkey has, his eyes are very dark.
0tbZoN0v4OE	0tbZoN0v4OE-8-rgb_front	0tbZoN0v4OE_14	0tbZoN0v4OE_14-8-rgb_front	96.76	98.81	Most monkeys have very dark eyes, if you've noticed.
0tbZoN0v4OE	0tbZoN0v4OE-8-rgb_front	0tbZoN0v4OE_15	0tbZoN0v4OE_15-8-rgb_front	99.15	101.17	You don't see a lot of white in any of their eyes.
0tbZoN0v4OE	0tbZoN0v4OE-8-rgb_front	0tbZoN0v4OE_16	0tbZoN0v4OE_16-8-rgb_front	101.17	109.43	So if I were you I'd fill up most of his eye with black, just to kind of give it the right effect.
0tbZoN0v4OE	0tbZoN0v4OE-8-rgb_front	0tbZoN0v4OE_17	0tbZoN0v4OE_17-8-rgb_front	109.43	116.96	Then of course add a little personality, he goes kind of come up in the angle of his eyebrows a little bit.
0tbZoN0v4OE	0tbZoN0v4OE-8-rgb_front	0tbZoN0v4OE_2	0tbZoN0v4OE_2-8-rgb_front	17.65	23.31	Start by drawing sort of an odd oval shape, which will be the foundation for your head.
0tbZoN0v4OE	0tbZoN0v4OE-8-rgb_front	0tbZoN0v4OE_26	0tbZoN0v4OE_26-8-rgb_front	160.05	162.11	The furry part being over here.
0tbZoN0v4OE	0tbZoN0v4OE-8-rgb_front	0tbZoN0v4OE_27	0tbZoN0v4OE_27-8-rgb_front	165.15	165.86	Just like that.
0tbZoN0v4OE	0tbZoN0v4OE-8-rgb_front	0tbZoN0v4OE_28	0tbZoN0v4OE_28-8-rgb_front	166.03	173.73	Now we've got his back kind of going already, so kind of come down here and draw the fur along side his back, coming up here and give him a tail.
0tbZoN0v4OE	0tbZoN0v4OE-8-rgb_front	0tbZoN0v4OE_29	0tbZoN0v4OE_29-8-rgb_front	173.76	177.9	Another distinct characteristic I would say.
0tbZoN0v4OE	0tbZoN0v4OE-8-rgb_front	0tbZoN0v4OE_3	0tbZoN0v4OE_3-8-rgb_front	24.18	32.26	Then come in and we're going to draw his back kind of coming on down like that, that will be the top back part of his body.
0tbZoN0v4OE	0tbZoN0v4OE-8-rgb_front	0tbZoN0v4OE_30	0tbZoN0v4OE_30-8-rgb_front	178.55	180.44	You don't have to make that as hairy if you don't want to.
0tbZoN0v4OE	0tbZoN0v4OE-8-rgb_front	0tbZoN0v4OE_31	0tbZoN0v4OE_31-8-rgb_front	180.75	186.55	Now to add detail tot he feet, just ,kind of come in here along the bottom, hands same way.
0tbZoN0v4OE	0tbZoN0v4OE-8-rgb_front	0tbZoN0v4OE_32	0tbZoN0v4OE_32-8-rgb_front	187.14	194.79	These Capuchin monkeys don't really have large hands, they have little bit smaller limbs.
0tbZoN0v4OE	0tbZoN0v4OE-8-rgb_front	0tbZoN0v4OE_33	0tbZoN0v4OE_33-8-rgb_front	194.79	203.15	So you don't have to add quite the length that you would add to say a gorilla or any other monkey really.
0tbZoN0v4OE	0tbZoN0v4OE-8-rgb_front	0tbZoN0v4OE_34	0tbZoN0v4OE_34-8-rgb_front	202.28	208.2	Because a lot of them, I mean they do use their hands for climbing, but Capuchin monkeys a little bit smaller hands.
0tbZoN0v4OE	0tbZoN0v4OE-8-rgb_front	0tbZoN0v4OE_35	0tbZoN0v4OE_35-8-rgb_front	208.2	211.1	They're kind of like spider monkeys.
0tbZoN0v4OE	0tbZoN0v4OE-8-rgb_front	0tbZoN0v4OE_36	0tbZoN0v4OE_36-8-rgb_front	211.1	212.48	And that's pretty much it.
0tbZoN0v4OE	0tbZoN0v4OE-8-rgb_front	0tbZoN0v4OE_37	0tbZoN0v4OE_37-8-rgb_front	213.17	217.95	If you got that down you've got yourself a nice little Capuchin monkey.
0tbZoN0v4OE	0tbZoN0v4OE-8-rgb_front	0tbZoN0v4OE_4	0tbZoN0v4OE_4-8-rgb_front	33.17	41.23	And as you're doing this, especially with free features, it's okay if you don't draw a perfectly smooth, straight lines like I did right here.
0tbZoN0v4OE	0tbZoN0v4OE-8-rgb_front	0tbZoN0v4OE_5	0tbZoN0v4OE_5-8-rgb_front	41.54	47.63	Simply because you know a lot of times you're going to be feeling out the design, and there's nothing wrong with kind of experimenting while you feel it out.
0tbZoN0v4OE	0tbZoN0v4OE-8-rgb_front	0tbZoN0v4OE_6	0tbZoN0v4OE_6-8-rgb_front	47.95	51.98	This line right here is going to be his leg, and it's going to kind of come behind what will be his arm.
0tbZoN0v4OE	0tbZoN0v4OE-8-rgb_front	0tbZoN0v4OE_7	0tbZoN0v4OE_7-8-rgb_front	55.43	57.41	So we're going to kind of draw it in like that.
0tbZoN0v4OE	0tbZoN0v4OE-8-rgb_front	0tbZoN0v4OE_8	0tbZoN0v4OE_8-8-rgb_front	57.41	64.16	And monkey's often times will be found sitting in more squatted positions, so it's okay to kind of draw them that way.
0tbZoN0v4OE	0tbZoN0v4OE-8-rgb_front	0tbZoN0v4OE_9	0tbZoN0v4OE_9-8-rgb_front	64.17	69.62	Make his arm kind of come out like that, both of them will kind of be resting right out in front of him.
